Show_Id,Type,Title,Director,Cast,Country,Date_Added,Release_Year,Rating,Duration,Listed_In,Description,Has_Director,Added_Year,Added_Month
S7788,Movie,Power Rangers: Megaforce: Raising Spirits,Unknown,"Andrew M. Gray, John Mark Loudermilk, Ciara Hanna, Azim Rizk, Christina Masterson, Shailesh Prajapati, Ian Harcourt",['United States'],2016-01-01,2013,TV-Y7,24 Min,"['Children', 'Family Movies']","On Halloween, The Scariest Night Of The Year, The Rangers Have A Strange Encounter With A Mysterious Medium Who Conjures ""Visions"" Of Monsters Past.",False,2016,January
S7789,Movie,Power Rangers: Megaforce: The Robo Knight Before Christmas,James Barr,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",['United States'],2016-01-01,2013,TV-Y7,24 Min,"['Children', 'Family Movies']",Robo Knight Learns The Meaning Of Christmas From A Group Of Children When He Is Mistaken For A Donated Christmas Toy And Is Shipped To A Foreign Land.,True,2016,January
S7790,Movie,Prague,Ashish R. Shukla,"Chandan Roy Sanyal, Elena Kazan, Kumar Mayank, Sonia Bindra, Arfi Lamba","['India', 'Switzerland']",2017-12-01,2013,TV-MA,106 Min,"['Dramas', 'Independent Movies', 'International Movies']",The Chaotic Ramblings Of A Young Architect'S Mind Take Hold Of His Life As He Leaves Behind His Past In India To Work In Prague.,True,2017,December
S7791,Movie,Prelude To War,Frank Capra,Unknown,['United States'],2017-03-31,1942,TV-14,52 Min,"['Classic Movies', 'Documentaries']","Frank Capra'S Documentary Chronicles The Rise Of Authoritarianism In Germany, Italy And Japan As America Prepares For A Defense Of Liberty.",True,2017,March
S7792,Movie,Premachi Goshta,Satish Rajwade,"Atul Kulkarni, Sagarika Ghatge, Rohini Hattangadi, Sulekha Talvalkar, Meera Welankar, Satish Rajwade",['India'],2018-02-15,2013,TV-14,127 Min,"['International Movies', 'Romantic Movies']","A Man And A Woman Struggling To Keep Their Respective Marriages Afloat Run Into Each Other At A Marriage Counselor'S Office, With Unexpected Results.",True,2018,February
S7793,Movie,Prescription Thugs,"Chris Bell, Josh Alexander, Greg Young",Chris Bell,['United States'],2016-04-15,2015,NR,86 Min,['Documentaries'],A Documentarian Uses His Own Family'S Experiences As A Springboard To Explore The Ethical Issues Surrounding The Fda And Pharmaceutical Industry.,True,2016,April
S7794,Movie,Primal Fear,Gregory Hoblit,"Richard Gere, Edward Norton, Laura Linney, John Mahoney, Alfre Woodard, Frances Mcdormand, Terry O'Quinn, Andre Braugher, Steven Bauer, Joe Spano, Kenneth Tigar, Tony Plana, Maura Tierney, Stanley Anderson",['United States'],2019-12-01,1996,R,131 Min,"['Dramas', 'Thrillers']","When A Blood-Spattered Altar Boy Is Found Running From A Murder Scene, His Conviction Seems Certain – But His Attorney Is Determined To Win The Case.",True,2019,December
S7795,Movie,Prince Charming,Wong Jing,"Kenny Bee, Cherie Chung, Chan Pak-Cheung, Rosamund Kwan, Maggie Cheung",['Hong Kong'],2018-08-31,1984,TV-14,93 Min,"['Comedies', 'International Movies', 'Romantic Movies']","Two Young Buddies Seek Love In Hawaii, And Upon Returning Home In Disappointment, Soon Entangle Themselves In A Messy Identity Swap.",True,2018,August
S7796,Tv Show,Prince Jai Aur Dumdaar Viru,Bhavik Thakore,Unknown,['Unknown'],2020-10-18,2017,TV-Y,1 Season,"[""Kids' Tv"", 'Tv Comedies']","A Prince And A Commoner Who Are Best Friends Keep Having To Thwart The Plots Of The Prince'S Scheming, Ambitious Minister.",True,2020,October
S7797,Movie,Princess Cyd,Stephen Cone,"Tyler Ross, Rebecca Spence, James Vincent Meredith",['United States'],2018-02-05,2017,TV-MA,97 Min,"['Dramas', 'Independent Movies', 'Lgbtq Movies']",A Teenager Moves To Chicago For The Summer And Finds A Poignant Mentor In Her Aunt And A Sweet Love Interest In A Girl Who Works In The Neighborhood.,True,2018,February
S7798,Movie,Professor Mack,Christopher Nolen,"Lisa Wu, Timon Kyle Durrett, Robert Christopher Riley, Erica Hubbard, Amin Joseph, Christopher Nolen, Larry Biela, Jackie Christie, Katharin 'Ladie K' Mraz, Simeon Henderson",['United States'],2019-08-06,2018,TV-MA,84 Min,"['Comedies', 'Romantic Movies']","When A Confident College Professor Is Courted By Four Eligible And Well-Established Men, She Struggles To Decide Who She Likes The Best.",True,2019,August
S7799,Tv Show,Prohibition: A Film By Ken Burns And Lynn Novick,Unknown,Peter Coyote,['United States'],2017-02-22,2011,TV-PG,1 Season,"['Crime Tv Shows', 'Docuseries']","Ken Burns'S Documentary Traces The Passage Of The 18Th Amendment, The Social And Legal Effects Of Prohibiting Alcohol, And The Repeal Of Prohibition.",False,2017,February
S7800,Movie,Prosecuting Evil: The Extraordinary World Of Ben Ferencz,Barry Avrich,Ben Ferencz,['Canada'],2019-06-01,2019,TV-MA,83 Min,['Documentaries'],"A Gripping Profile Of Ben Ferencz, The Last Surviving Lead Prosecutor At The Nuremberg Trials Whose Lifelong Desire For Justice Altered The Rule Of Law.",True,2019,June
S7801,Tv Show,Psiconautas,Unknown,"Guillermo Toledo, Gabriel Goity, Florencia Peña, Julieta Zylberberg, Martín Piroyansky, Luis Ziembrowski, Verónica Llinás, Emilio Disi",['Argentina'],2018-04-15,2016,TV-MA,2 Seasons,"['International Tv Shows', 'Spanish-Language Tv Shows', 'Tv Comedies']",A Spanish Con Man Masquerades As A Therapist And Starts Leading Group Sessions In Argentina For A Crew Of Gullible Misfits.,False,2018,April
S7802,Movie,Pukar,Rajkumar Santoshi,"Anil Kapoor, Madhuri Dixit, Namrata Shirodkar, Danny Denzongpa, Om Puri, Kulbhushan Kharbanda, Farida Jalal, Shivaji Satham",['India'],2018-03-01,2000,TV-14,165 Min,"['Action', 'Adventure', 'Dramas', 'International Movies']",A Notorious Terrorist Manipulates An Indian Army Major'S Jilted Lover Into Helping Him Obtain A Classified Military Code.,True,2018,March
S7803,Movie,Pulp Fiction,Quentin Tarantino,"John Travolta, Samuel L. Jackson, Uma Thurman, Harvey Keitel, Tim Roth, Amanda Plummer, Maria De Medeiros, Ving Rhames, Eric Stoltz, Rosanna Arquette, Christopher Walken, Bruce Willis",['United States'],2019-01-01,1994,R,154 Min,"['Classic Movies', 'Cult Movies', 'Dramas']","This Stylized Crime Caper Weaves Together Stories Featuring A Burger-Loving Hit Man, His Philosophical Partner And A Washed-Up Boxer.",True,2019,January
S7804,Movie,Punjab 1984,Anurag Singh,"Diljit Dosanjh, Kiron Kher, Sonam Bajwa, Pavan Malhotra, Rana Ranbir, Vishwas Kini, Manav Vij, Vansh Bhardwaj","['Canada', 'India']",2017-11-01,2014,TV-14,158 Min,"['Dramas', 'International Movies']","During A Time Of Political Turmoil, A Mother Goes On A Journey In Search Of Her Missing Son, Who Has Been Misjudged And Labeled A Terrorist.",True,2017,November
S7805,Movie,Pusher,Luis Prieto,"Richard Coyle, Bronson Webb, Agyness Deyn, Mem Ferda, Zlatko Buric, Paul Kaye, Bill Thomas, Neil Maskell, Daisy Lewis",['United Kingdom'],2017-12-27,2012,R,89 Min,"['Action', 'Adventure']","In This Remake Of A 1996 Danish Thriller, A Drug Pusher Incurs His Suppliers' Wrath When He Gets Busted And Is Left Without The Money He Owes.",True,2017,December
S7806,Movie,Pyaar Ka Punchnama,Luv Ranjan,"Kartik Aaryan, Divyendu Sharma, Raayo S. Bakhirta, Nushrat Bharucha, Sonalli Sehgall, Ishita Raj",['India'],2017-05-01,2011,TV-14,149 Min,"['Comedies', 'Dramas', 'International Movies']",Matters Of The Heart Introduce Chaos Into The Once-Idyllic Bachelor Existence Of Three Young Men Who Share An Apartment.,True,2017,May
S7807,Tv Show,Pyaar Tune Kya Kiya,Unknown,"Meiyang Chang, Surbhi Jyoti",['India'],2017-06-01,2014,TV-14,3 Seasons,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Dramas']","From Teen Lovers Defying Social And Religious Taboos To A Student Falling For Her Teacher, These Stories Explore Joy And Heartache In Modern Romance.",False,2017,June
S7808,Movie,Q Ball,Michael Tolajian,Unknown,['United States'],2020-03-11,2019,TV-MA,96 Min,"['Documentaries', 'Sports Movies']","At San Quentin State Prison, Hardened Convicts Take Their Shots At Redemption While Navigating Personal Struggles By Bonding Through Basketball.",True,2020,March
S7809,Tv Show,Qué Pena Tu Serie,Unknown,"Ariel Levy, Andrea Velasco, Lucy Cominetti, Ignacia Allamand, Paz Bascuñán, Claudia Celedón, Nicolás Martínez",['United States'],2016-11-04,2015,TV-MA,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Spanish-Language Tv Shows']","Javier Is Happily In Love With Sofia, So When She Breaks Up Their Perfect Life, He Has To Get Her Back – Or Maybe Try Finding A New Perfect Love.",False,2016,November
S7810,Movie,Quantum Of Solace,Marc Forster,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman","['United Kingdom', 'United States']",2020-08-31,2008,PG-13,106 Min,"['Action', 'Adventure']","Picking Up An Hour After The Events Of 2006'S Casino Royale, This James Bond Adventure Finds 007 Tracking A Traitor Who'S Infiltrated Britain'S Mi6.",True,2020,August
S7811,Tv Show,Queen Of No Marriage,Unknown,"Ethan Juan, Cheryl Yang, Harry Chang, Sylvia Yang, James Wen, Patrick Lee",['Taiwan'],2016-08-01,2009,TV-MA,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Comedies']",Sparks Begin To Fly When A Successful 33-Year-Old Single Woman And A 25-Year-Old Romantic With Few Prospects Navigate Love And Differences.,False,2016,August
S7812,Movie,Queen Of The Desert,Werner Herzog,"Nicole Kidman, James Franco, Damian Lewis, Jay Abdo, Robert Pattinson, Jenny Agutter, David Calder, Christopher Fulford, Nick Waring, Holly Earl, Sophie Linfield","['United States', 'Morocco']",2019-04-06,2015,PG-13,128 Min,['Dramas'],"Driven Beyond The Bounds Of Convention, Adventurer Gertrude Bell Leaves Turn-Of-The-Century Britain Behind For The Deserts Of The Middle East.",True,2019,April
S7813,Tv Show,Queens Of Comedy,Unknown,Unknown,['Unknown'],2018-05-01,2017,TV-MA,1 Season,"['International Tv Shows', 'Stand-Up Comedy', 'Talk Shows', 'Tv Comedies']",Eight Women Perform In Front Of Celebrity Judges And Compete For The Title Of India’S Top Female Stand-Up Comedian.,False,2018,May
S7814,Tv Show,Queens Vs. Kings,Unknown,"Varun Thakur, Anu Menon, Rahul Subramanian, Siddharth Dudeja, Supriya Joshi, Utsav Chakraborty, Saadiya Ali, Kavya Bector, Kumar Varun",['Unknown'],2018-10-25,2018,TV-14,1 Season,"['Stand-Up Comedy', 'Talk Shows', 'Tv Comedies']","No ""Ism"" Is Left Unturned In This Celebrity Game Show That Battles Stereotypes And Sexism By Pitting Male And Female Comedians Against Each Other.",False,2018,October
S7815,Movie,R.L. Stine'S Mostly Ghostly,Richard Correll,"Madison Pettis, Sterling Beaumon, Luke Benward, Brian Stepanek, David Deluise, Kim Rhodes, Adam Hicks, Ali Lohan, Sabrina Bryan, Rachel Winfree, Diego Acuña",['United States'],2018-08-01,2008,PG,98 Min,"['Children', 'Family Movies', 'Comedies']","After Discovering A Pair Of Young Ghosts, A Nebbish 11-Year-Old Agrees To Help The Sibling Spirits Solve The Mystery Surrounding Their Demise.",True,2018,August
S7816,Tv Show,Rab Se Sohna Isshq,Unknown,"Ekta Kaul, Ashish Sharma, Kanan Malhotra, Sukirti Kandpal",['Unknown'],2017-06-01,2012,TV-14,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Dramas']","A Complex Love Triangle Goes Horribly Wrong In This Epic, Multigenerational Saga Involving Romance, Revenge, Mistaken Identity And Amnesia.",False,2017,June
S7817,Movie,Race To Witch Mountain,Andy Fickman,"Dwayne Johnson, Annasophia Robb, Alexander Ludwig, Carla Gugino, Ciarán Hinds, Tom Everett Scott, Chris Marquette, Billy Brown, Christine Lakin, Tom Woodruff Jr., John Kassir, Garry Marshall, John Duff, Ted Hartley, Dave Engfer, Bob Clendenin, Shengyi Huang, Robert Torti, Kim Richards, Brandon Miller, Paul Darnell, Omar Dorsey, Dennis Hayden, Suzanne Krull, Steve Rosenbaum, Andrew Shaifer, Bryan Fogel, Bob Koherr, Sam Wolfson, Beth Kennedy, Corri English, Jonathan Slavin, Kevin Christy, Meredith Salenger",['United States'],2019-07-01,2009,PG,99 Min,"['Children', 'Family Movies']",A Sister And Brother With Special Powers Are On The Run From A Mysterious Organization That Wants To Take Advantage Of The Siblings' Gifts.,True,2019,July
S7818,Movie,Rachel Getting Married,Jonathan Demme,"Anne Hathaway, Rosemarie Dewitt, Debra Winger, Bill Irwin, Tunde Adebimpe, Mather Zickel, Anna Deavere Smith, Anisa George, Robyn Hitchcock, Sister Carol East, Sebastian Stan",['United States'],2019-09-01,2008,R,113 Min,"['Dramas', 'Independent Movies']",Longstanding Family Conflicts Resurface When A Former Model Who'S Been In And Out Of Rehab For A Decade Returns Home For Her Sister'S Wedding.,True,2019,September
S7819,Movie,Radical: The Controversial Saga Of Dada Figueiredo,Raphael Erichsen,Unknown,['Brazil'],2017-04-12,2013,TV-MA,71 Min,"['Documentaries', 'International Movies', 'Sports Movies']","This Film Chronicles The Career Of Surfer Dadá Figueiredo, Whose Stormy Personal Life Upended His Status As A Trendsetting '70S Sports Hero.",True,2017,April
S7820,Movie,Radiopetti,Hari Viswanath,"Lakshmanan, Tvv Ramanujam, Shobana, Nivas Adithan, Indhumathi, Baby Maya, Master Rohan",['India'],2017-01-01,2015,TV-PG,83 Min,"['Dramas', 'International Movies']","An Elderly, Hearing-Impaired Indian Man Stays Connected To The World Of The Past Through The Beloved Valve Radio He Has Owned Since Childhood.",True,2017,January
S7821,Movie,Raging Bull,Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto, Theresa Saldana, Mario Gallo, Frank Adonis, Joseph Bono",['United States'],2019-10-01,1980,R,129 Min,"['Classic Movies', 'Dramas', 'Sports Movies']","This Gritty Biopic Of Brutal Boxer Jake Lamotta Portrays A Tormented Soul Rising To The Top Of His Sport, Only To Be Undone By His Demons.",True,2019,October
S7822,Movie,Rahasya,Manish Gupta,"Kay Kay Menon, Ashish Vidyarthi, Tisca Chopra, Mita Vashisht, Bikramjeet Kanwarpal, Ashwini Kalsekar, Kunal Sharma, Nimai Bali",['India'],2018-03-01,2015,TV-14,117 Min,"['Dramas', 'International Movies']","The Murder Of A Teenage Girl Found Dead In Her Bedroom Opens Up A Twisted Investigation That Leads Into A Dark, Murky Labyrinth Of Secrets And Lies.",True,2018,March
S7823,Movie,Raiders!: The Story Of The Greatest Fan Film Ever Made,"Jeremy Coon, Tim Skousen",Unknown,['United States'],2016-09-16,2015,NR,93 Min,['Documentaries'],"Three Childhood Friends Attempt To Finish The Pet Project They'Ve Worked On For Over 30 Years: Re-Creating ""Raiders Of The Lost Ark"" Shot For Shot.",True,2016,September
S7824,Movie,Railroad Tigers,Ding Sheng,"Jackie Chan, Zitao Huang, Jaycee Chan, Wang Kai, Hiroyuki Ikeuchi, Sang Ping, Alan Ng, Xu Fan, Darren Wang",['China'],2017-08-19,2016,TV-14,124 Min,"['Action', 'Adventure', 'Comedies', 'International Movies']","During World War Ii, A Chinese Railroad Worker Leads A Group Of Brave Resistance Fighters Against The Forces Of Japanese Occupation.",True,2017,August
S7825,Movie,Raja Hindustani,Dharmesh Darshan,"Aamir Khan, Karisma Kapoor, Suresh Oberoi, Johnny Lever, Navneet Nishan, Veeru Krishnan, Kunal Khemu, Pramod Moutho, Mohnish Bahl",['India'],2017-05-01,1996,TV-14,177 Min,"['Dramas', 'International Movies', 'Romantic Movies']","When A Poor Taxi Driver Falls In Love With A Wealthy Young Woman, He Must Stand Up To Her Family And Contend With His Own Insecurities.",True,2017,May
S7826,Movie,Rajnigandha,Basu Chatterjee,"Vidya Sinha, Amol Palekar, Dinesh Thakur, Ranjita Thakur, Veena Gaud, Manju Maini",['India'],2019-12-31,1974,TV-PG,104 Min,"['Comedies', 'Dramas', 'Independent Movies']","A Grad Student Leaves Her Boyfriend In Delhi For A Job Interview In Mumbai, Where She Reconnects With An Old Flame For Whom She Still Has Feelings.",True,2019,December
S7827,Movie,Ralph Breaks The Internet: Wreck-It Ralph 2,"Phil Johnston, Rich Moore","John C. Reilly, Sarah Silverman, Taraji P. Henson, Gal Gadot, Jack Mcbrayer, Jane Lynch, Alan Tudyk, Ed O'Neill, Susan Lucci, Jason Lee, Idina Menzel, Anika Noni Rose, Judy Reyes, Grant Show, Ana Ortiz, Ming-Na Wen, Rebecca Wisocky, Paige O'Hara, Linda Larkin, Mariana Klaveno, Daria Ramirez, Tom Irwin, Edy Ganem, Irene Bedard, Jodi Benson, Anthony Daniels",['United States'],2019-06-11,2018,PG,113 Min,"['Children', 'Family Movies', 'Comedies']","When Video-Game Bad Guy Ralph And Best Friend Vanellope Discover A Way Onto The Internet, They Set Off On A Mission To Save Her Broken Game.",True,2019,June
S7828,Movie,Ram Teri Ganga Maili,Raj Kapoor,"Mandakini, Rajiv Kapoor, Divya Rana, Saeed Jaffrey, Kulbhushan Kharbanda, Raza Murad, Sushma Seth, Trilok Kapoor",['India'],2019-12-31,1985,TV-14,178 Min,"['Classic Movies', 'Dramas', 'International Movies']","Abandoned By Her New Husband And Father Of Her Son, A Mountain Woman Journeys To Calcutta To Find Him, Constantly Tested By Social Evils Along The Way.",True,2019,December
S7829,Tv Show,Ramayan,Unknown,"Gagan Malik, Neha Sargam, Neil Bhatt",['India'],2018-04-01,2012,TV-14,1 Season,"['International Tv Shows', 'Tv Dramas']",A Prince'S Divine Destiny To Rule As A King Is Thwarted By His Stepmother'S Scheme To Put Her Own Child On The Throne In This Legendary Epic.,False,2018,April
S7830,Movie,Ramen Shop,Eric Khoo,"Takumi Saitoh, Seiko Matsuda, Mark Lee, Jeanette Aw, Tsuyoshi Ihara, Tetsuya Bessho, Beatrice Chien","['Singapore', 'Japan', 'France']",2019-07-31,2018,TV-PG,90 Min,"['Dramas', 'International Movies']",Ramen Chef Masato Travels To Singapore To Retrace His Mother'S Life And Finds A Deeper Understanding Of His Family History And Culture.,True,2019,July
S7831,Movie,Ramji Londonwaley,Sanjay Dayma,"Madhavan, Samita Bangargi, Harsh Chhaya, Rajendranath Zutshi, Shikha Shalu Varma, Satish Shah, Akhilendra Mishra",['India'],2019-12-31,2005,TV-14,154 Min,"['Comedies', 'Dramas', 'International Movies']","A Small-Town Cook Moves To London To Earn A Living, But From His Employer’S Sudden Death To The Immigration Officials On His Trail, Plans Soon Go Sour.",True,2019,December
S7832,Movie,Rampant,Kim Sung-Hoon,"Hyun Bin, Jang Dong-Gun, Jo Woo-Jin, Jeong Man-Sik, Lee Sun-Bin, Kim Eui-Sung, Cho Dal-Hwan, Seo Ji-Hye, Kim Tae-Woo, Kim Joo-Hyuk",['South Korea'],2019-05-26,2018,TV-MA,122 Min,"['Action', 'Adventure', 'Horror Movies', 'International Movies']","When Prince Lee Cheong Returns To Joseon After His Brother’S Death, He Finds The Kingdom Plagued By Deadly Creatures – But They’Re Not The Only Threat.",True,2019,May
S7833,Movie,Ranbhool,Girish Joshi,"Subodh Bhave, Mohan Joshi, Vinay Apte, Uday Tikekar, Tejaswini Pandit, Saii Ranade, Daksha Mahendra, Gargi Datar",['India'],2018-03-15,2010,TV-MA,115 Min,"['Horror Movies', 'International Movies', 'Thrillers']","Believing Himself To Be God'S Envoy, A Troubled Young Man Embarks On A Killing Spree As His Passion For Music Becomes A Psychotic Obsession.",True,2018,March
S7834,Movie,Rangreza,Amir Mohiuddin,"Urwa Hocane, Bilal Ashraf, Gohar Rasheed, Saleem Mairaj, Ghana Ali, Shahid Naqvi",['Pakistan'],2018-08-01,2017,TV-14,126 Min,"['Dramas', 'International Movies', 'Music', 'Musicals']","A High-Flying Rock Star And Son Of A Politician Falls For A Woman From A Qawwal Family, Leading To A Love Triangle That May Consume Everyone Involved.",True,2018,August
S7835,Movie,Rats,Morgan Spurlock,Unknown,['United States'],2016-12-16,2016,NR,88 Min,['Documentaries'],Explore The Icky World Of Rats And Witness How Their Talent For Surviving In Almost Any Environment Has Led To Catastrophic Events Throughout History.,True,2016,December
S7836,Tv Show,Razia Sultan,Unknown,"Pankhuri Awasthy, Saurabh Pandey, Rohit Purohit, Sooraj Tapar, Mohit Abrol, Seema Kapoor",['India'],2017-04-01,2015,TV-14,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Dramas']","This Sweeping Historical Drama Charts The Rise Of A Remarkable Real-Life Figure, The First Woman To Ever Rule The Delhi Sultanate.",False,2017,April
S7837,Movie,Reaction,Husam El-Gohari,"Mahmoud Abdel Moghny, Amr Youssef, Horeya Farghaly, Mahmoud El Gendy, Entessar, Donia El Masry, Sabry Abdel Moniem, Raouf Mustafa, Alaa Zenhom",['Egypt'],2019-06-20,2011,TV-14,99 Min,"['Dramas', 'International Movies']","When A Series Of Seemingly Random People Are Murdered, Baffled Police Search For A Killer Who May Have A Connection To Them All.",True,2019,June
S7838,Movie,Ready,Anees Bazmee,"Salman Khan, Asin, Paresh Rawal, Mahesh Manjrekar, Anuradha Patel, Manoj Pahwa, Manoj Joshi, Puneet Issar, Sharat Saxena, Akhilendra Mishra, Zarine Khan, Arya Babbar",['India'],2017-10-22,2011,TV-PG,144 Min,"['Comedies', 'International Movies', 'Romantic Movies']","Bollywood Superstar Salman Khan Plays Prem, An Heir To A Perfume Fortune Who Falls In Love With The Wrong Woman In This Romantic Comedy.",True,2017,October
S7839,Tv Show,Reality Of Dream,Unknown,"Sean Jindachot, Jintanutda Lummakanon, Charebelle Lanlalin, Aon Korakot Tunkaew, Attaporn Teemakorn, Rath Rattasin Nalintanapat, Ak Akarat, Geng Wayo Assawarungruang, Pemy Peramin Thabkaew",['Unknown'],2018-07-31,2015,TV-MA,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Dramas']","Five Friends From College Chase Their Post-Grad Dreams Of Becoming A Successful Writer, Film Director, Singer, Rich Wife And Out-And-Proud Hair Stylist.",False,2018,July
S7840,Movie,Rebel Without A Cause,Nicholas Ray,"James Dean, Natalie Wood, Sal Mineo, Jim Backus, Ann Doran, Corey Allen, William Hopper, Rochelle Hudson, Dennis Hopper, Edward Platt",['United States'],2019-11-01,1955,PG-13,111 Min,"['Classic Movies', 'Dramas']","When Jim Stark Arrives In A New Town With His Troubled Past Firmly In Tow, He Quickly Falls For The Girl Next Door And Befriends The Vulnerable Plato.",True,2019,November
S7841,Tv Show,Rebelde,Unknown,"Anahí, Dulce María, Alfonso Herrera, Christopher Von Uckermann, Maite Perroni, Christian Chávez, Juan Ferrara, Ninel Conde, Leticia Perdigón, Enrique Rocha",['Mexico'],2017-12-31,2004,TV-14,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Spanish-Language Tv Shows']","Six Students At An Exclusive Prep School, Some On Scholarship, Discover That Music Can Close The Class Divide.",False,2017,December
S7842,Movie,Recall,Michael James Regan,"Michael James Regan, Tommy James Murphy, Louis Di Bianco, Stefano Dimatteo, Juan Carlos Velis, Katriina Isberg, Danny Bruzzi, Eugene Clark, Ronnie Rowe Jr., Brendee Green, A.C. Peterson",['Canada'],2019-06-25,2018,TV-MA,73 Min,['Dramas'],"Struggling To Move On From A Heartbreaking Loss, Mikey Is Drawn Into A Dangerous Underworld Robbery Orchestrated By His Unreliable Stepbrother Dale.",True,2019,June
S7843,Tv Show,Rectify,Unknown,"Aden Young, Abigail Spencer, J. Smith-Cameron, Clayne Crawford, Luke Kirby, Adelaide Clemens, Jake Austin Walker, Jayson Warner Smith, Bruce Mckinnon, J.D. Evermore, Michael O'Neill, Sean Bridgers, Johnny Ray Gill, Sharon Conley, Michael Vartan",['United States'],2017-03-04,2016,TV-MA,4 Seasons,"['Crime Tv Shows', 'Tv Dramas', 'Tv Mysteries']","Convicted Of Rape And Murder At Age 18, Daniel Holden Spends Nearly 20 Years On Death Row Until Dna Evidence Brings The Verdict Into Question.",False,2017,March
S7844,Movie,Red Christmas,Craig Anderson,"Dee Wallace, Geoff Morrell, Sarah Bishop, Janis Mcgavin, David Collins, Bjorn Stewart, Gerard O'Dwyer, Deelia Meriel, Sam Campbell, Anthony Jensen, Robert Anderson",['Australia'],2017-12-11,2016,TV-MA,81 Min,['Horror Movies'],A Family Christmas Gathering At An Isolated Australian Estate Turns Into The Holiday From Hell After A Mysterious Stranger Turns Up At The Door.,True,2017,December
S7845,Movie,Red Dawn,John Milius,"Patrick Swayze, C. Thomas Howell, Lea Thompson, Charlie Sheen, Darren Dalton, Jennifer Grey, Brad Savage, Doug Toby, Ben Johnson, Harry Dean Stanton",['United States'],2019-12-31,1984,PG-13,114 Min,"['Action', 'Adventure', 'Cult Movies']",A Group Of Teenagers Witnesses Soviet And Cuban Paratroopers Descending On Their Small Colorado Town And Systematically Setting Off World War Iii.,True,2019,December
S7846,Movie,Red Oleanders Raktokarobi,Amitava Bhattacharya,"Shantilal Mukherjee, Mumtaz Sorcar, Rahul, Koushik Sen, Rajesh Sharma, Debdut Ghosh, Anindya Banerjee, Amitabha Bhattacharjee, Usashi Chakraborty, Dipankar Dey",['India'],2018-09-15,2017,TV-14,112 Min,"['Dramas', 'International Movies']","When A Theater Group Stages A Production Of A Rabindranath Tagore Play, They Begin To Notice Parallels Between The Story And Their Own Lives.",True,2018,September
S7847,Movie,Red Trees,Marina Willer,Tim Piggott-Smith,['United Kingdom'],2018-03-24,2017,TV-PG,80 Min,"['Documentaries', 'International Movies']","A Documentarian Details Her Jewish Family'S Escape From Nazi-Occupied Prague To Refuge In Brazil, Where Her Father Built A Life As An Architect.",True,2018,March
S7848,Tv Show,Red Vs. Blue,Unknown,"Burnie Burns, Jason Saldaña, Gustavo Sorola, Geoff Lazer Ramsey, Joel Heyman, Matt Hullum, Dan Godwin, Kathleen Zuelch, Yomary Cruz, Nathan Zellner",['United States'],2020-01-01,2015,NR,13 Seasons,"['Tv Action', 'Adventure', 'Tv Comedies', 'Tv Sci-Fi', 'Fantasy']","This Parody Of First-Person Shooter Games, Military Life And Science-Fiction Films Centers On A Civil War Fought In The Middle Of A Desolate Canyon.",False,2020,January
S7849,Movie,Refugee,"Clementine Malpas, Leslie Knott","Cate Blanchett, Lynsey Addario, Omar Victor Diop, Graciela Iturbide, Martin Schoeller, Tom Stoddart",['Unknown'],2017-03-10,2016,TV-PG,24 Min,['Documentaries'],Five Acclaimed Photographers Travel The World To Provide Detailed Insight Into The Difficult Conditions Faced By Refugees Who Dream Of A Better Life.,True,2017,March
S7850,Movie,Regatta,Mohamed Samy,"Amr Saad, Ilham Shaheen, Rania Yousef",['Egypt'],2019-05-09,2015,TV-MA,100 Min,"['Action', 'Adventure', 'Dramas', 'International Movies']",Inside One Of Cairo'S Most Impoverished Areas Exists A Place Where Criminals Control Everything And Everyone.,True,2019,May
S7851,Tv Show,Reggie Yates Outside Man,Unknown,Reggie Yates,['United Kingdom'],2017-12-15,2017,TV-MA,2 Seasons,"['British Tv Shows', 'Docuseries', 'International Tv Shows']","Award-Winning Filmmaker Reggie Yates Travels Around The World Tackling Big Issues Such As Gun Violence, Racism, Gay Rights And Addiction.",False,2017,December
S7852,Movie,Reincarnated,Andy Capper,"Snoop Dogg, Dr. Dre, Bunny Wailer",['United States'],2016-06-13,2012,R,96 Min,"['Documentaries', 'Music', 'Musicals']","Vice Magazine'S Andy Capper Follows Rapper Snoop Dogg On A Pilgrimage To Jamaica, Where He Rechristens Himself Snoop Lion, A Reggae Artist.",True,2016,June
